LAU2_CODE,without_education,undetermined,lower_secondary_vocational_education,bachelors_degree,masters_degree,doctoral_degree,higher_vocational_education,primary_education,complete_secondary_vocational_education,complete_secondary_general_education,okres
SK0231501271,8.064516129032258,3.225806451612903,25.806451612903224,0.0,9.67741935483871,0.0,8.870967741935484,28.225806451612904,12.903225806451612,3.225806451612903,Komárno
SK0231501280,11.607499002792181,0.7778220981252493,24.730753889110492,2.054248105305146,6.521739130434782,0.3191065017949741,4.746709214200239,28.101316314319902,17.291583566015156,3.8492221779018747,Komárno
SK0231501301,7.847222222222221,2.2222222222222223,30.347222222222225,1.6666666666666667,5.902777777777778,0.20833333333333334,2.7777777777777777,27.083333333333336,17.22222222222222,4.722222222222222,Komárno
SK0231501310,7.7798861480075905,3.415559772296015,24.098671726755217,2.6565464895635675,7.969639468690702,0.18975332068311196,5.313092979127134,21.821631878557874,20.6831119544592,6.072106261859582,Komárno
SK0231501328,7.213114754098361,3.278688524590164,27.468123861566482,2.1129326047358834,5.610200364298725,0.2550091074681239,4.298724954462659,27.50455373406193,18.65209471766849,3.606557377049181,Komárno
SK0231501336,8.29817158931083,1.5471167369901546,25.17580872011252,4.360056258790436,11.39240506329114,0.42194092827004215,5.20393811533052,20.956399437412095,17.29957805907173,5.344585091420535,Komárno
SK0231501344,9.559434746467165,5.070656691604323,27.597672485453035,1.99501246882793,5.403158769742311,0.0,3.9900249376558605,26.84954280964256,15.461346633416458,4.073150457190357,Komárno
SK0231501352,9.504950495049505,2.5742574257425743,24.752475247524753,2.9702970297029703,11.881188118811881,0.594059405940594,6.732673267326733,16.435643564356436,20.0,4.554455445544554,Komárno
SK0231501361,6.512890094979647,3.9348710990502034,29.579375848032566,2.1709633649932156,4.884667571234735,0.27137042062415195,4.2062415196743554,25.101763907734057,17.91044776119403,5.4274084124830395,Komárno
SK0231501379,7.320644216691069,4.538799414348463,30.307467057101025,1.903367496339678,4.685212298682284,0.29282576866764276,2.635431918008785,30.746705710102493,14.055636896046853,3.513909224011713,Komárno
SK0231501387,8.994708994708995,5.291005291005291,30.37037037037037,2.328042328042328,4.656084656084656,0.0,3.068783068783069,27.936507936507937,13.544973544973544,3.8095238095238098,Komárno
SK0231501395,10.021065302437556,2.9491423412578994,26.572374360517603,1.7755040625940415,6.921456515197111,0.331026181161601,4.453806801083358,26.692747517303637,15.70869696057779,4.5741799578693945,Komárno
SK0231501409,7.734806629834254,4.41988950276243,27.25598526703499,2.7624309392265194,3.683241252302026,0.1841620626151013,2.9465930018416207,30.755064456721918,15.101289134438307,5.156537753222836,Komárno
SK0231501417,8.243418213206732,5.438066465256798,28.916702632714717,1.7263703064307294,5.438066465256798,0.08631851532153648,4.14328873543375,26.88821752265861,15.321536469572724,3.7980146741476046,Komárno
SK0231501425,9.43163097199341,8.772652388797363,26.15321252059308,1.729818780889621,4.942339373970346,0.04118616144975289,3.7067545304777596,26.482701812191102,15.156507413509061,3.5831960461285006,Komárno
SK0231555819,3.664921465968586,4.712041884816754,29.84293193717277,1.5706806282722512,7.329842931937172,0.5235602094240838,4.712041884816754,34.031413612565444,10.471204188481675,3.1413612565445024,Komárno
SK0231555827,9.06148867313916,0.3236245954692557,25.24271844660194,3.2362459546925564,11.650485436893204,0.3236245954692557,5.501618122977347,15.533980582524272,25.88996763754045,3.2362459546925564,Komárno
SK0231580911,10.759493670886076,4.0084388185654,29.113924050632914,0.42194092827004215,3.5864978902953584,0.21097046413502107,4.219409282700421,29.11392405063291,14.135021097046412,4.430379746835443,Komárno
SK0232502031,8.97604303496591,4.966535309939326,17.6706073684869,3.2588978545067873,17.654969662851066,0.7318446237568025,5.101019578407456,13.432789141177206,22.18052167386001,6.026771752048539,Levice
SK0232502049,16.76829268292683,9.146341463414634,22.25609756097561,0.3048780487804878,2.7439024390243905,0.0,1.2195121951219512,41.15853658536586,4.878048780487806,1.524390243902439,Levice
SK0232502057,12.66891891891892,3.9695945945945943,24.83108108108108,1.8581081081081081,9.375,0.4222972972972973,3.7162162162162162,20.18581081081081,19.594594594594597,3.3783783783783785,Levice
SK0232502065,11.023622047244094,3.622047244094488,25.669291338582678,2.204724409448819,5.039370078740157,0.47244094488188976,3.622047244094488,26.77165354330709,17.79527559055118,3.779527559055118,Levice
SK0232502073,9.333333333333334,3.555555555555556,31.555555555555554,1.3333333333333335,1.7777777777777777,0.0,3.5555555555555562,30.22222222222222,14.666666666666666,4.0,Levice
SK0232502090,11.526479750778815,1.8691588785046727,39.563862928348904,0.6230529595015576,3.115264797507788,0.0,2.4922118380062304,21.806853582554517,16.1993769470405,2.803738317757009,Levice
SK0232502103,6.756756756756757,3.0405405405405403,29.391891891891895,2.364864864864865,9.45945945945946,1.0135135135135136,4.391891891891892,16.554054054054056,23.986486486486488,3.040540540540541,Levice
SK0232502111,9.090909090909092,1.671891327063741,21.21212121212121,2.19435736677116,17.763845350052247,0.6269592476489028,2.7168234064785786,12.957157784743993,25.391849529780565,6.374085684430512,Levice
SK0232502120,9.55585464333782,3.095558546433378,24.89905787348587,1.8842530282637955,7.267833109017497,0.0,4.710632570659488,29.7442799461642,14.535666218034994,4.306864064602961,Levice
SK0232502154,13.146997929606624,4.658385093167701,22.67080745341615,2.2774327122153206,7.6604554865424435,0.2070393374741201,5.279503105590062,19.979296066252587,19.66873706004141,4.451345755693581,Levice
SK0232502162,9.558823529411764,5.637254901960784,23.284313725490193,2.2058823529411766,8.57843137254902,0.9803921568627451,3.6764705882352944,11.519607843137255,29.65686274509804,4.901960784313726,Levice
SK0232502171,13.142857142857144,4.190476190476191,18.095238095238095,2.0952380952380953,12.571428571428573,0.5714285714285714,6.476190476190476,22.285714285714285,16.571428571428573,4.0,Levice
SK0232502189,12.592592592592592,5.555555555555555,16.11111111111111,0.5555555555555556,2.9629629629629632,0.0,2.2222222222222223,48.7037037037037,8.88888888888889,2.4074074074074074,Levice
SK0232502197,12.733260153677278,2.9637760702524703,24.36882546652031,2.1953896816684964,8.67178924259056,0.21953896816684962,5.598243688254666,19.209659714599344,20.30735455543359,3.7321624588364433,Levice
SK0232502201,8.264462809917356,6.6115702479338845,23.553719008264466,2.8925619834710745,11.570247933884298,0.0,2.479338842975207,16.115702479338843,27.272727272727273,1.2396694214876034,Levice
SK0232502219,7.591623036649215,7.068062827225131,26.963350785340314,1.0471204188481675,10.732984293193718,0.0,2.094240837696335,20.418848167539267,20.94240837696335,3.1413612565445024,Levice
SK0232502227,7.93180133432172,5.633802816901409,25.203854707190516,2.2238695329873983,5.485544848035582,0.2965159377316531,4.52186805040771,28.243143068939954,16.160118606375093,4.29948109710897,Levice
SK0232502243,10.891089108910892,6.13861386138614,22.17821782178218,1.782178217821782,8.91089108910891,0.19801980198019803,3.9603960396039604,25.544554455445542,16.237623762376238,4.158415841584159,Levice
SK0232502251,12.111292962356792,3.436988543371522,24.222585924713584,1.6366612111292964,5.8919803600654665,0.0,4.091653027823241,24.54991816693944,18.657937806873974,5.400981996726677,Levice
SK0232502260,9.12280701754386,1.2280701754385965,22.105263157894733,3.3333333333333335,12.982456140350877,0.0,4.56140350877193,15.614035087719298,22.982456140350877,8.070175438596491,Levice
SK0232502278,14.0405616224649,6.70826833073323,26.365054602184088,1.5600624024960998,5.30421216848674,0.15600624024961,5.30421216848674,22.15288611544462,14.976599063962558,3.43213728549142,Levice
SK0232502286,9.171075837742503,2.821869488536155,26.807760141093475,2.6455026455026456,4.409171075837742,0.3527336860670194,4.761904761904761,23.809523809523807,18.342151675485006,6.878306878306878,Levice
SK0232502294,9.328358208955224,4.104477611940299,29.47761194029851,1.1194029850746268,4.104477611940299,0.3731343283582089,4.104477611940299,26.865671641791046,17.91044776119403,2.6119402985074625,Levice
SK0232502324,11.036339165545087,5.585464333781965,23.620457604306864,1.8842530282637955,5.383580080753701,0.5383580080753702,4.239569313593539,27.119784656796774,16.756393001345895,3.8358008075370122,Levice
SK0232502332,9.778729478943612,2.7837259100642395,21.341898643825836,3.140613847251963,14.989293361884368,0.5710206995003569,4.710920770877944,13.133476088508209,23.98286937901499,5.56745182012848,Levice
SK0232502341,10.377358490566039,3.0997304582210248,22.237196765498652,1.2129380053908356,10.646900269541778,0.0,3.0997304582210248,17.52021563342318,27.493261455525605,4.3126684636118595,Levice
SK0232502359,13.100436681222707,4.366812227074235,26.200873362445417,0.43668122270742354,9.606986899563319,0.8733624454148471,3.4934497816593884,13.100436681222707,24.45414847161572,4.366812227074235,Levice
SK0232502367,10.948905109489052,1.8248175182481752,32.481751824817515,1.4598540145985401,4.37956204379562,0.36496350364963503,4.37956204379562,23.357664233576642,17.153284671532845,3.64963503649635,Levice
SK0232502375,10.37394451145959,5.7901085645355845,25.452352231604344,1.2062726176115801,6.031363088057901,0.24125452352231602,5.7901085645355845,25.814234016887816,15.078407720144753,4.2219541616405305,Levice
SK0232502383,9.569377990430622,4.30622009569378,32.057416267942585,2.3923444976076556,8.61244019138756,0.4784688995215311,4.30622009569378,19.138755980861244,15.789473684210526,3.349282296650718,Levice
SK0232502391,11.291963377416073,5.188199389623601,22.17700915564598,2.238046795523906,9.664292980671414,0.40691759918616477,4.781281790437436,18.921668362156666,20.345879959308242,4.984740590030519,Levice
SK0232502413,10.902074288470816,8.5383502170767,20.646406174626147,2.2672455378678245,12.97636275928606,0.3859141341051616,4.389773275446214,15.822479498311626,19.874577906415823,4.196816208393632,Levice
SK0232502421,13.736791546589817,3.650336215177714,16.762728146013448,2.6416906820365034,13.112391930835734,0.6724303554274735,4.803073967339097,17.627281460134487,21.613832853025936,5.379442843419788,Levice
SK0232502430,9.608091024020228,9.734513274336283,23.38811630847029,2.275600505689001,13.274336283185843,0.5056890012642226,3.5398230088495577,14.285714285714285,19.0897597977244,4.298356510745891,Levice
SK0232502448,8.59375,1.5625,25.390625,3.125,7.8125,0.0,3.90625,23.046875,18.359375,8.203125,Levice
SK0232502456,10.39182282793867,9.540034071550256,26.57580919931857,0.8517887563884157,2.2146507666098807,0.0,4.770017035775128,32.53833049403748,11.41396933560477,1.7035775127768313,Levice
SK0232502464,6.315789473684211,2.526315789473684,25.05263157894737,2.1052631578947367,11.789473684210526,0.8421052631578947,4.0,20.0,23.36842105263158,4.0,Levice
SK0232502472,7.452339688041594,3.466204506065858,24.95667244367418,2.946273830155979,7.279029462738301,0.6932409012131715,5.199306759098786,20.97053726169844,20.450606585788563,6.5857885615251295,Levice
SK0232502481,13.140726933830383,8.294501397949674,25.069897483690585,1.211556383970177,4.193849021435228,0.09319664492078285,2.8890959925442683,27.120223671947812,15.563839701770736,2.423112767940354,Levice
SK0232502499,14.350453172205437,6.7975830815709966,21.75226586102719,0.4531722054380665,2.8700906344410875,0.0,3.0211480362537766,40.03021148036254,8.157099697885197,2.56797583081571,Levice
SK0232502502,7.428571428571429,0.5714285714285714,36.0,0.0,5.714285714285714,0.5714285714285714,4.571428571428571,24.57142857142857,18.285714285714285,2.2857142857142856,Levice
SK0232502511,8.125,6.041666666666667,28.333333333333336,1.4583333333333333,5.208333333333334,0.4166666666666667,2.9166666666666665,26.458333333333332,17.083333333333336,3.958333333333333,Levice
SK0232502537,11.176470588235295,5.294117647058823,24.11764705882353,2.941176470588235,6.470588235294119,0.0,4.705882352941177,24.705882352941178,15.882352941176471,4.705882352941177,Levice
SK0232502570,10.816326530612244,5.1020408163265305,23.6734693877551,1.8367346938775513,5.510204081632653,0.20408163265306123,4.795918367346939,30.20408163265306,14.795918367346939,3.061224489795918,Levice
SK0232502588,9.27197802197802,1.098901098901099,23.9010989010989,3.296703296703297,14.217032967032967,0.3434065934065934,4.258241758241758,13.873626373626374,24.725274725274726,5.013736263736264,Levice
SK0232502596,11.371237458193981,4.236343366778149,25.306577480490525,3.121516164994426,7.803790412486064,0.2229654403567447,3.2329988851727984,20.84726867335563,20.289855072463766,3.5674470457079153,Levice
SK0232502600,7.6923076923076925,4.807692307692308,30.192307692307693,1.5384615384615385,5.384615384615385,0.0,4.615384615384616,27.115384615384613,14.23076923076923,4.423076923076923,Levice
SK0232502618,10.681818181818183,4.545454545454546,27.954545454545453,2.0454545454545454,4.545454545454546,0.22727272727272727,3.6363636363636362,27.727272727272727,16.363636363636363,2.272727272727273,Levice
SK0232502626,9.494949494949495,4.848484848484849,25.050505050505052,0.6060606060606061,4.040404040404041,0.0,4.444444444444445,31.313131313131308,15.353535353535355,4.848484848484849,Levice
SK0232502634,7.874015748031496,3.149606299212598,23.62204724409449,0.7874015748031495,18.11023622047244,0.0,3.149606299212598,7.874015748031495,30.70866141732283,4.724409448818897,Levice
SK0232502642,9.109042553191491,0.8643617021276596,27.460106382978722,2.7260638297872344,5.1861702127659575,0.19946808510638298,4.654255319148936,22.606382978723403,22.140957446808514,5.053191489361701,Levice
SK0232502651,14.857881136950905,12.14470284237726,20.025839793281655,0.9043927648578811,4.1343669250646,0.2583979328165375,1.937984496124031,31.007751937984498,12.661498708010337,2.0671834625323,Levice
SK0232502669,8.900523560209423,1.5706806282722512,23.82198952879581,3.4031413612565444,14.136125654450263,0.5235602094240838,3.7958115183246073,15.18324607329843,24.869109947643977,3.7958115183246073,Levice
SK0232502677,8.54149879129734,6.8493150684931505,26.672038678485094,1.6921837228041903,4.915390813859791,0.32232070910556004,4.512489927477841,24.012892828364222,18.049959709911363,4.43190975020145,Levice
SK0232502693,6.752954417557682,5.458638154192459,27.63083849184018,1.6319639842431062,8.441193021947102,0.4501969611705121,4.333145751266179,19.864940911648848,21.384355655599325,4.051772650534609,Levice
SK0232502707,8.463726884779517,1.9914651493598863,22.972972972972972,3.8406827880512093,13.79800853485064,0.35561877667140823,4.76529160739687,17.354196301564723,22.190611664295876,4.267425320056899,Levice
SK0232502715,7.587253414264036,2.2761760242792106,28.83156297420334,1.669195751138088,9.711684370257966,0.4552352048558422,5.7663125948406675,19.423368740515933,20.94081942336874,3.338391502276176,Levice
SK0232502723,13.333333333333334,3.6559139784946235,25.806451612903224,1.5053763440860215,5.161290322580645,0.43010752688172044,3.8709677419354844,26.881720430107528,13.333333333333336,6.021505376344086,Levice
SK0232502731,13.237639553429029,7.177033492822966,27.272727272727273,0.4784688995215311,2.5518341307814993,0.4784688995215311,2.7113237639553427,31.259968102073366,11.64274322169059,3.1897926634768736,Levice
SK0232502740,15.705128205128204,7.051282051282051,21.474358974358978,1.9230769230769231,1.9230769230769231,0.0,2.2435897435897436,36.53846153846153,10.576923076923077,2.564102564102564,Levice
SK0232502758,14.975845410628018,5.797101449275362,21.739130434782606,2.898550724637681,12.560386473429952,0.966183574879227,6.280193236714976,18.357487922705314,13.526570048309178,2.898550724637681,Levice
SK0232502766,10.367892976588628,2.8762541806020065,19.86622073578595,3.0100334448160537,15.45150501672241,0.4013377926421404,4.548494983277592,13.043478260869566,24.74916387959866,5.685618729096991,Levice
SK0232502782,8.958304664923629,5.889638089995872,22.8017063437457,2.9723407183156736,9.618824824549332,0.35778175313059035,6.206137333149856,18.549607816155223,16.554286500619238,8.091371955414889,Levice
SK0232502791,18.465909090909093,5.681818181818182,15.625,0.5681818181818182,1.1363636363636365,0.5681818181818182,0.8522727272727273,46.875,7.670454545454547,2.556818181818182,Levice
SK0232502804,13.013698630136986,7.7210460772104605,18.05728518057285,0.7471980074719801,2.5529265255292652,0.0,2.801992528019925,42.96388542963886,9.58904109589041,2.5529265255292652,Levice
SK0232502812,12.473118279569892,6.881720430107527,29.032258064516128,1.0752688172043012,6.666666666666667,0.0,4.086021505376344,21.935483870967744,13.763440860215054,4.086021505376344,Levice
SK0232502821,11.537108688005627,5.55750967288076,27.682026028842774,1.3014421385860007,5.944424903271192,0.38691523039043263,4.220893422441084,23.81287372493844,15.722827998593035,3.8339781920506506,Levice
SK0232502847,9.210526315789473,3.4210526315789473,26.05263157894737,2.1052631578947367,7.894736842105263,0.0,3.4210526315789473,27.89473684210526,17.105263157894736,2.8947368421052633,Levice
SK0232502863,8.166070937585923,5.938960681880671,20.236458619741548,2.7495188342040144,14.957382458069839,0.5499037668408029,4.454220511410504,13.087709650811107,24.36073687104757,5.499037668408029,Levice
SK0232502871,8.274647887323944,3.697183098591549,26.584507042253524,2.2887323943661975,7.042253521126761,0.0,7.218309859154929,20.24647887323944,17.95774647887324,6.690140845070422,Levice
SK0232502880,11.627906976744185,3.7209302325581395,39.53488372093024,0.0,1.3953488372093024,0.0,2.7906976744186047,26.511627906976745,11.162790697674419,3.255813953488372,Levice
SK0232502898,5.555555555555555,5.555555555555555,27.22222222222222,1.1111111111111112,3.3333333333333335,0.0,3.888888888888889,31.11111111111111,19.444444444444443,2.7777777777777777,Levice
SK0232502910,8.743169398907105,3.1420765027322406,24.863387978142075,2.8688524590163933,6.147540983606557,0.273224043715847,3.8934426229508197,29.098360655737707,16.120218579234972,4.849726775956284,Levice
SK0232502928,8.89487870619946,2.2911051212938007,28.03234501347709,1.8867924528301887,5.121293800539084,0.13477088948787064,5.929919137466307,19.676549865229113,23.450134770889488,4.5822102425876015,Levice
SK0232502936,9.855951478392722,4.624715693707354,25.928733889310084,2.2744503411675514,7.505686125852919,0.37907505686125853,4.169825625473843,18.498862774829416,23.351023502653526,3.411675511751327,Levice
SK0232502944,12.824427480916029,4.580152671755726,24.27480916030534,1.984732824427481,3.816793893129771,0.3053435114503817,3.66412213740458,26.870229007633586,14.65648854961832,7.02290076335878,Levice
SK0232502952,10.285714285714285,8.0,15.428571428571429,3.428571428571429,13.142857142857142,0.0,4.0,14.857142857142858,21.142857142857142,9.714285714285714,Levice
SK0232502961,3.546099290780142,0.7092198581560284,31.914893617021278,3.546099290780142,2.8368794326241136,1.4184397163120568,3.546099290780142,23.404255319148938,20.56737588652482,8.51063829787234,Levice
SK0232502979,8.433734939759036,4.016064257028113,28.112449799196785,3.0120481927710845,6.425702811244979,0.0,5.421686746987952,18.87550200803213,21.485943775100402,4.216867469879518,Levice
SK0232502987,9.532267613972765,5.78744819419775,21.773238602723502,2.5014801657785672,10.908821788040262,0.4588513913558318,6.024274718768502,17.643576080521015,18.63528715216104,6.734754292480758,Levice
SK0232502995,9.84540276647681,3.336045565500407,26.93246541903987,3.173311635475997,11.554109031733116,0.24410089503661514,4.068348250610252,16.273393002441008,20.50447518307567,4.068348250610252,Levice
SK0232503002,4.666666666666667,3.3333333333333335,25.333333333333336,3.3333333333333335,6.0,0.0,5.333333333333334,28.0,18.0,6.0,Levice
SK0232545350,7.8431372549019605,2.287581699346405,17.973856209150327,3.2679738562091507,13.725490196078432,0.6535947712418301,5.555555555555556,22.875816993464053,21.895424836601308,3.9215686274509802,Levice
SK0232555843,11.797235023041473,4.88479262672811,25.714285714285715,1.6589861751152075,4.423963133640553,0.4608294930875576,4.147465437788019,27.096774193548388,15.115207373271888,4.700460829493087,Levice
SK0232556777,14.285714285714285,8.16326530612245,6.122448979591837,0.0,14.285714285714285,2.0408163265306123,4.081632653061225,20.408163265306122,28.571428571428573,2.0408163265306123,Levice
SK0232580937,13.422818791946309,2.684563758389262,26.174496644295303,2.013422818791946,15.436241610738255,0.6711409395973155,2.013422818791946,17.449664429530202,18.120805369127517,2.013422818791946,Levice
SK0232581135,8.398950131233596,8.398950131233596,30.971128608923884,0.7874015748031495,6.824146981627297,0.0,3.6745406824146976,19.42257217847769,17.84776902887139,3.674540682414698,Levice
SK0232581160,7.938718662952645,0.9749303621169917,22.841225626740947,3.203342618384401,8.913649025069638,0.5571030640668524,6.545961002785515,16.71309192200557,25.905292479108635,6.406685236768802,Levice
SK0232581895,8.59106529209622,1.0309278350515463,27.147766323024054,3.436426116838488,8.24742268041237,0.6872852233676976,8.934707903780069,17.18213058419244,18.900343642611684,5.841924398625429,Levice
SK0233500011,10.458790403750843,4.894953432965129,14.561276102383774,2.800392411675521,23.72561760246659,2.670437895756093,4.716584489546307,11.651314196893832,18.900737682987426,5.619895781574488,Nitra
SK0233500020,11.18304885226604,4.826368452030606,26.309593878752207,2.0600353148911124,10.476751030017658,1.1771630370806356,3.472630959387875,17.010005885815183,19.246615656268393,4.2377869334902885,Nitra
SK0233500046,13.221757322175732,3.0125523012552304,27.447698744769873,2.426778242677824,8.87029288702929,0.41841004184100417,4.93723849372385,17.99163179916318,18.410041841004187,3.2635983263598325,Nitra
SK0233500071,9.27121771217712,2.029520295202952,28.78228782287823,2.35239852398524,9.547970479704796,0.6457564575645757,4.843173431734317,18.127306273062732,20.156826568265682,4.243542435424354,Nitra
SK0233500101,11.7798796216681,3.4393809114359417,25.19346517626827,2.235597592433362,10.490111779879621,0.4299226139294927,4.213241616509028,19.346517626827172,18.22871883061049,4.643164230438521,Nitra
SK0233500135,11.410018552875696,2.040816326530612,24.860853432282003,1.948051948051948,11.317254174397032,0.463821892393321,5.194805194805195,15.677179962894249,22.820037105751393,4.267161410018553,Nitra
SK0233500160,9.395973154362416,3.0201342281879198,25.335570469798657,1.6778523489932886,8.053691275167784,0.16778523489932887,5.872483221476509,25.335570469798657,18.959731543624162,2.1812080536912752,Nitra
SK0233500194,11.491228070175438,2.807017543859649,29.210526315789473,1.5789473684210527,9.736842105263158,0.6140350877192983,3.6842105263157894,21.140350877192983,16.05263157894737,3.684210526315789,Nitra
SK0233500232,13.79492600422833,1.9027484143763214,22.145877378435515,2.536997885835095,12.367864693446089,1.3213530655391121,4.809725158562368,16.27906976744186,20.665961945031714,4.175475687103594,Nitra
SK0233500313,11.977186311787072,4.3726235741444865,26.42585551330798,1.520912547528517,10.26615969581749,1.1406844106463878,3.422053231939164,14.068441064638783,22.43346007604563,4.3726235741444865,Nitra
SK0233500356,10.944309927360775,1.9854721549636802,23.002421307506054,2.469733656174334,13.365617433414043,1.1138014527845037,5.520581113801453,15.496368038740922,21.694915254237287,4.406779661016949,Nitra
SK0233500372,11.036144578313252,3.1807228915662646,23.759036144578314,2.506024096385542,10.843373493975903,1.108433734939759,6.313253012048191,15.614457831325302,20.915662650602407,4.7228915662650595,Nitra
SK0233500381,8.603238866396762,3.4412955465587043,26.51821862348178,2.5303643724696356,13.866396761133604,0.5060728744939271,4.4534412955465585,17.91497975708502,17.105263157894736,5.060728744939271,Nitra
SK0233500399,7.608695652173914,3.260869565217391,32.065217391304344,3.804347826086957,4.3478260869565215,0.0,1.6304347826086956,19.565217391304348,25.0,2.717391304347826,Nitra
SK0233500402,11.85133239831697,8.76577840112202,20.05610098176718,2.5946704067321176,10.659186535764375,0.8415147265077139,4.698457223001403,22.44039270687237,15.49789621318373,2.594670406732118,Nitra
SK0233500411,11.60541586073501,2.3210831721470018,23.0174081237911,2.7724049000644744,11.863313990973566,0.7092198581560284,5.157962604771116,17.472598323662154,19.858156028368796,5.222437137330754,Nitra
SK0233500453,12.048698572628043,2.3089840470193113,23.005877413937867,2.0151133501259446,12.510495382031905,0.8816120906801008,5.4156171284634755,16.162888329135182,20.9487825356843,4.701931150293871,Nitra
SK0233500470,8.77742946708464,3.134796238244514,28.944618599791013,2.507836990595611,7.836990595611286,0.41797283176593525,5.2246603970741905,19.122257053291534,20.27168234064786,3.761755485893417,Nitra
SK0233500488,11.225364181662382,2.1422450728363325,28.87746358183376,2.4850042844901457,7.540702656383891,0.7712082262210797,4.284490145672665,16.8808911739503,22.279348757497857,3.513281919451585,Nitra
SK0233500518,12.1301775147929,4.437869822485207,29.88165680473373,1.7751479289940828,6.804733727810651,0.8875739644970414,4.142011834319527,15.680473372781066,21.597633136094675,2.6627218934911245,Nitra
SK0233500534,12.406015037593985,2.2556390977443606,26.691729323308273,2.631578947368421,13.157894736842104,0.7518796992481203,5.639097744360901,15.789473684210524,17.293233082706767,3.3834586466165413,Nitra
SK0233500569,11.87122736418511,4.024144869215292,28.772635814889334,2.0120724346076457,9.054325955734406,0.2012072434607646,4.024144869215292,19.919517102615696,16.29778672032193,3.8229376257545273,Nitra
SK0233500577,11.978097193702942,4.757015742642026,21.115674195756334,2.0533880903490758,15.434633812457221,1.2320328542094456,4.243668720054757,18.17248459958932,16.290212183436005,4.722792607802875,Nitra
SK0233500631,11.285500747384155,5.9790732436472345,23.318385650224215,2.690582959641256,11.136023916292975,0.523168908819133,4.708520179372197,13.75186846038864,21.674140508221225,4.932735426008969,Nitra
SK0233500640,10.416666666666666,2.854938271604938,25.3858024691358,2.391975308641975,10.648148148148149,1.1574074074074074,5.787037037037037,13.271604938271604,24.614197530864196,3.4722222222222223,Nitra
SK0233500666,12.244897959183673,2.806122448979592,28.316326530612244,1.2755102040816326,9.948979591836734,0.7653061224489796,2.295918367346939,17.857142857142858,20.663265306122447,3.826530612244898,Nitra
SK0233500674,7.28110599078341,0.9216589861751152,25.898617511520737,2.9493087557603688,11.981566820276496,0.9216589861751152,5.2534562211981575,17.142857142857142,22.48847926267281,5.161290322580645,Nitra
SK0233500682,8.453237410071942,2.338129496402878,26.88848920863309,2.877697841726619,10.161870503597124,0.8992805755395683,5.575539568345324,17.62589928057554,20.863309352517984,4.316546762589928,Nitra
SK0233500691,11.009174311926607,3.82262996941896,25.07645259938838,1.9877675840978593,12.385321100917432,0.764525993883792,4.281345565749236,13.914373088685014,24.31192660550459,2.4464831804281344,Nitra
SK0233500704,11.83206106870229,2.3377862595419847,24.76145038167939,2.0038167938931295,12.356870229007635,0.8110687022900763,4.914122137404581,16.50763358778626,20.37213740458015,4.103053435114504,Nitra
SK0233500712,10.23142509135201,1.705237515225335,29.71985383678441,1.5834348355663823,9.378806333739343,0.12180267965895249,4.506699147381242,19.732034104750305,19.244823386114494,3.7758830694275276,Nitra
SK0233500780,8.673469387755102,1.530612244897959,27.04081632653061,2.0408163265306123,9.693877551020408,0.8503401360544218,4.9319727891156475,18.707482993197278,22.61904761904762,3.9115646258503403,Nitra
SK0233500798,11.636363636363637,3.272727272727273,29.09090909090909,1.4545454545454546,8.363636363636363,0.7272727272727273,4.7272727272727275,13.818181818181817,20.363636363636363,6.545454545454546,Nitra
SK0233500844,10.980966325036604,4.24597364568082,27.379209370424597,2.1961932650073206,10.834553440702782,1.171303074670571,3.953147877013177,16.98389458272328,18.301610541727673,3.9531478770131776,Nitra
SK0233500887,12.022988505747126,3.3333333333333335,23.35632183908046,2.413793103448276,11.103448275862068,0.8275862068965517,4.850574712643678,17.172413793103445,21.03448275862069,3.8850574712643677,Nitra
SK0233500895,8.856088560885608,2.644526445264453,26.691266912669125,2.1525215252152523,9.40959409594096,0.6765067650676507,4.674046740467404,21.832718327183272,18.51168511685117,4.551045510455104,Nitra
SK0233500917,15.81756428918001,1.6982047549733137,23.629306162057254,2.3289665211062593,6.210577389616691,0.4852013585638039,4.269771955361475,25.764192139737993,16.885007278020378,2.911208151382824,Nitra
SK0233500933,9.68229954614221,4.492028395205399,22.029558943325963,2.6649598510415453,15.03549400674968,0.7913417898289304,4.841149773071105,12.917490981031072,22.40195507971605,5.143721633888049,Nitra
SK0233500941,10.696404187528449,2.048247610377788,24.214838416021845,2.321347291761493,14.110150204824762,1.0013654984069187,5.780609922621758,15.475648611743287,20.755575785161582,3.5958124715521165,Nitra
SK0233500950,9.270927092709272,4.14041404140414,24.167416741674167,2.6102610261026102,13.41134113411341,0.6300630063006301,4.41044104410441,15.886588658865886,19.801980198019802,5.67056705670567,Nitra
SK0233500992,8.897058823529411,3.0882352941176467,25.294117647058826,2.5,13.308823529411764,1.1764705882352942,4.779411764705882,16.83823529411765,19.264705882352942,4.852941176470589,Nitra
SK0233501018,10.679611650485437,3.640776699029126,28.398058252427184,1.6990291262135921,8.495145631067961,0.24271844660194172,3.640776699029126,16.990291262135923,21.601941747572816,4.611650485436893,Nitra
SK0233545589,12.013969732246798,4.889406286379511,22.258440046565774,2.118742724097788,12.270081490104772,0.6519208381839348,4.679860302677532,17.252619324796274,19.69732246798603,4.167636786961584,Nitra
